,Name,Role,Market Value,Squadra,Season
1954,Morten Thorsby,Centrale,3000000.0,Genoa CFC,2024
1955,Filippo Melegoni,Centrale,1000000.0,Genoa CFC,2024
1956,Patrizio Masini,Centrale,600000.0,Genoa CFC,2024
1957,Ruslan Malinovskyi,Trequartista,3500000.0,Genoa CFC,2024
1958,Gastón Pereiro,Trequartista,1000000.0,Genoa CFC,2024
1959,Federico Accornero,Ala sinistra,500000.0,Genoa CFC,2024
1960,Junior Messias,Ala destra,2000000.0,Genoa CFC,2024
1961,Andrea Pinamonti,Punta centrale,16000000.0,Genoa CFC,2024
1962,Vitinha,Punta centrale,13000000.0,Genoa CFC,2024
1963,Jeff Ekhator,Punta centrale,5000000.0,Genoa CFC,2024
1964,David Ankeye,Punta centrale,1800000.0,Genoa CFC,2024
1965,Caleb Ekuban,Punta centrale,1500000.0,Genoa CFC,2024
1966,Mario Balotelli,Punta centrale,500000.0,Genoa CFC,2024
1967,Zion Suzuki,Portiere,9000000.0,Parma Calcio 1913,2024
1968,Leandro Chichizola,Portiere,400000.0,Parma Calcio 1913,2024
1969,Edoardo Corvi,Portiere,350000.0,Parma Calcio 1913,2024
1970,Alessandro Circati,Difensore centrale,8500000.0,Parma Calcio 1913,2024
1971,Giovanni Leoni,Difensore centrale,4500000.0,Parma Calcio 1913,2024
1972,Botond Balogh,Difensore centrale,2500000.0,Parma Calcio 1913,2024
1973,Yordan Osorio,Difensore centrale,1700000.0,Parma Calcio 1913,2024
1974,Lautaro Valenti,Difensore centrale,1500000.0,Parma Calcio 1913,2024
1975,Emanuele Valeri,Terzino sinistro,3000000.0,Parma Calcio 1913,2024
1976,Gianluca Di Chiara,Terzino sinistro,500000.0,Parma Calcio 1913,2024
1977,Enrico Delprato,Terzino destro,6000000.0,Parma Calcio 1913,2024
1978,Woyo Coulibaly,Terzino destro,2000000.0,Parma Calcio 1913,2024
1979,Mandela Keita,Mediano,11000000.0,Parma Calcio 1913,2024
1980,Nahuel Estévez,Mediano,3500000.0,Parma Calcio 1913,2024
1981,Adrián Bernabé,Centrale,15000000.0,Parma Calcio 1913,2024
1982,Simon Sohm,Centrale,4000000.0,Parma Calcio 1913,2024
1983,Hernani,Centrale,2000000.0,Parma Calcio 1913,2024
1984,Antoine Hainaut,Centrale,1000000.0,Parma Calcio 1913,2024
1985,Drissa Camara,Centrale,1000000.0,Parma Calcio 1913,2024
1986,Wylan Cyprien,Centrale,1000000.0,Parma Calcio 1913,2024
1987,Adrian Benedyczak,Ala sinistra,6000000.0,Parma Calcio 1913,2024
1988,Valentin Mihăilă,Ala sinistra,3000000.0,Parma Calcio 1913,2024
1989,Dennis Man,Ala destra,17000000.0,Parma Calcio 1913,2024
1990,Matteo Cancellieri,Ala destra,5000000.0,Parma Calcio 1913,2024
1991,Pontus Almqvist,Ala destra,2500000.0,Parma Calcio 1913,2024
1992,Anas Haj Mohamed,Ala destra,1800000.0,Parma Calcio 1913,2024
1993,Mateusz Kowalski,Seconda punta,300000.0,Parma Calcio 1913,2024
1994,Ange-Yoan Bonny,Punta centrale,20000000.0,Parma Calcio 1913,2024
1995,Gabriel Charpentier,Punta centrale,1600000.0,Parma Calcio 1913,2024
1996,Emil Audero,Portiere,5000000.0,Como 1907,2024
1997,Pepe Reina,Portiere,600000.0,Como 1907,2024
1998,Mauro Vigorito,Portiere,150000.0,Como 1907,2024
1999,Pierre Bolchini,Portiere,50000.0,Como 1907,2024
2000,Alberto Dossena,Difensore centrale,7000000.0,Como 1907,2024
2001,Marc Oliver Kempf,Difensore centrale,2500000.0,Como 1907,2024
2002,Edoardo Goldaniga,Difensore centrale,1200000.0,Como 1907,2024
2003,Federico Barba,Difensore centrale,1000000.0,Como 1907,2024
2004,Fellipe Jack,Difensore centrale,200000.0,Como 1907,2024
2005,Alberto Moreno,Terzino sinistro,1800000.0,Como 1907,2024
2006,Marco Sala,Terzino sinistro,1000000.0,Como 1907,2024
2007,Ignace Van der Brempt,Terzino destro,3000000.0,Como 1907,2024
2008,Máximo Perrone,Mediano,9000000.0,Como 1907,2024
2009,Yannik Engelhardt,Mediano,7000000.0,Como 1907,2024
2010,Sergi Roberto,Centrale,2000000.0,Como 1907,2024
2011,Matthias Braunöder,Centrale,2000000.0,Como 1907,2024
2012,Luca Mazzitelli,Centrale,2000000.0,Como 1907,2024
2013,Ben Lhassine Kone,Centrale,600000.0,Como 1907,2024
2014,Daniele Baselli,Centrale,400000.0,Como 1907,2024
2015,Giuseppe Mazzaglia,Centrale,250000.0,Como 1907,2024
2016,Alessio Iovine,Centrocampista di destra,400000.0,Como 1907,2024
2017,Nico Paz,Trequartista,20000000.0,Como 1907,2024
2018,Simone Verdi,Trequartista,2000000.0,Como 1907,2024
2019,Moutir Chajia,Trequartista,400000.0,Como 1907,2024
2020,Naj Razi,Trequartista,300000.0,Como 1907,2024
2021,Lucas Da Cunha,Ala sinistra,6000000.0,Como 1907,2024
2022,Alieu Fadera,Ala sinistra,5000000.0,Como 1907,2024
2023,Ali Jasim,Ala sinistra,450000.0,Como 1907,2024
2024,Gabriel Strefezza,Ala destra,6000000.0,Como 1907,2024
2025,Patrick Cutrone,Punta centrale,7000000.0,Como 1907,2024
2026,Nicholas Gioacchini,Punta centrale,2000000.0,Como 1907,2024
2027,Andrea Belotti,Punta centrale,2000000.0,Como 1907,2024
2028,Alberto Cerri,Punta centrale,1500000.0,Como 1907,2024
2029,Alessandro Gabrielloni,Punta centrale,1000000.0,Como 1907,2024
2030,Wladimiro Falcone,Portiere,4000000.0,US Lecce,2024
2031,Christian Früchtl,Portiere,1500000.0,US Lecce,2024
2032,Alexandru Borbei,Portiere,150000.0,US Lecce,2024
2033,Jasper Samooja,Portiere,75000.0,US Lecce,2024
2034,Federico Baschirotto,Difensore centrale,5000000.0,US Lecce,2024
2035,Kialonda Gaspar,Difensore centrale,2500000.0,US Lecce,2024
2036,Gaby Jean,Difensore centrale,1000000.0,US Lecce,2024
2037,Kevin Bonifazi,Difensore centrale,1000000.0,US Lecce,2024
2038,Sebastian Esposito,Difensore centrale,200000.0,US Lecce,2024
2039,Antonino Gallo,Terzino sinistro,5500000.0,US Lecce,2024
2040,Vernon Addo,Terzino sinistro,150000.0,US Lecce,2024
2041,Andy Pelmard,Terzino destro,2500000.0,US Lecce,2024
2042,Frédéric Guilbert,Terzino destro,2500000.0,US Lecce,2024
2043,Ylber Ramadani,Mediano,4000000.0,US Lecce,2024
2044,Balthazar Pierret,Mediano,1000000.0,US Lecce,2024
2045,Mohamed Kaba,Centrale,3500000.0,US Lecce,2024
2046,Lassana Coulibaly,Centrale,2500000.0,US Lecce,2024
2047,Joan González,Centrale,2000000.0,US Lecce,2024
2048,Hamza Rafia,Centrale,1700000.0,US Lecce,2024
2049,Medon Berisha,Centrale,1000000.0,US Lecce,2024
2050,Thórir Jóhann Helgason,Centrale,800000.0,US Lecce,2024
2051,Ed McJannet,Centrale,150000.0,US Lecce,2024
2052,Filip Marchwinski,Trequartista,4500000.0,US Lecce,2024
2053,Rémi Oudin,Trequartista,2500000.0,US Lecce,2024
2054,Lameck Banda,Ala sinistra,6000000.0,US Lecce,2024
2055,Jesper Karlsson,Ala sinistra,6000000.0,US Lecce,2024
2056,Tete Morente,Ala sinistra,2000000.0,US Lecce,2024
2057,Ante Rebić,Ala sinistra,1500000.0,US Lecce,2024
2058,Nicola Sansone,Ala sinistra,800000.0,US Lecce,2024
2059,Patrick Dorgu,Ala destra,20000000.0,US Lecce,2024
2060,Santiago Pierotti,Ala destra,2500000.0,US Lecce,2024
2061,Luis Hasa,Ala destra,1000000.0,US Lecce,2024
2062,Jeppe Corfitzen,Ala destra,400000.0,US Lecce,2024
2063,Dario Daka,Ala destra,75000.0,US Lecce,2024
2064,Nikola Krstović,Punta centrale,6000000.0,US Lecce,2024
2065,Rareș Burnete,Punta centrale,700000.0,US Lecce,2024
2066,Joel Voelkerling Persson,Punta centrale,350000.0,US Lecce,2024
2067,Lorenzo Montipò,Portiere,3000000.0,Hellas Verona FC,2024
2068,Simone Perilli,Portiere,200000.0,Hellas Verona FC,2024
2069,Alessandro Berardi,Portiere,50000.0,Hellas Verona FC,2024
2070,Diego Coppola,Difensore centrale,7500000.0,Hellas Verona FC,2024
2071,Flavius Daniliuc,Difensore centrale,4000000.0,Hellas Verona FC,2024
2072,Giangiacomo Magnani,Difensore centrale,2500000.0,Hellas Verona FC,2024
2073,Paweł Dawidowicz,Difensore centrale,2500000.0,Hellas Verona FC,2024
2074,Daniele Ghilardi,Difensore centrale,1600000.0,Hellas Verona FC,2024
2075,Yllan Okou,Difensore centrale,900000.0,Hellas Verona FC,2024
2076,Christian Corradi,Difensore centrale,800000.0,Hellas Verona FC,2024
2077,Domagoj Bradarić,Terzino sinistro,4000000.0,Hellas Verona FC,2024
2078,Martin Frese,Terzino sinistro,2000000.0,Hellas Verona FC,2024
2079,Jackson Tchatchoua,Terzino destro,8000000.0,Hellas Verona FC,2024
2080,Davide Faraoni,Terzino destro,1000000.0,Hellas Verona FC,2024
2081,Reda Belahyane,Mediano,10000000.0,Hellas Verona FC,2024
2082,Joselito,Mediano,75000.0,Hellas Verona FC,2024
2083,Suat Serdar,Centrale,5000000.0,Hellas Verona FC,2024
2084,Ondrej Duda,Centrale,4000000.0,Hellas Verona FC,2024
2085,Abdou Harroui,Centrale,2500000.0,Hellas Verona FC,2024
2086,Dani Silva,Centrale,1500000.0,Hellas Verona FC,2024
2087,Darko Lazović,Centrocampista di sinistra,1500000.0,Hellas Verona FC,2024
2088,Tomas Suslov,Trequartista,6000000.0,Hellas Verona FC,2024
2089,Ayanda Sishuba,Trequartista,2000000.0,Hellas Verona FC,2024
2090,Grigoris Kastanos,Trequartista,1800000.0,Hellas Verona FC,2024
2091,Alphadjo Cissè,Trequartista,1400000.0,Hellas Verona FC,2024
2092,Faride Alidou,Ala sinistra,2000000.0,Hellas Verona FC,2024
2093,Casper Tengstedt,Punta centrale,7000000.0,Hellas Verona FC,2024
2094,Amin Sarr,Punta centrale,4000000.0,Hellas Verona FC,2024
2095,Daniel Mosquera,Punta centrale,1500000.0,Hellas Verona FC,2024
2096,Dailon Rocha Livramento,Punta centrale,800000.0,Hellas Verona FC,2024
2097,Mathis Lambourde,Punta centrale,500000.0,Hellas Verona FC,2024
2098,Juan Manuel Cruz,Punta centrale,400000.0,Hellas Verona FC,2024
2099,Junior Ajayi,Punta centrale,150000.0,Hellas Verona FC,2024
2100,Stefano Turati,Portiere,7500000.0,AC Monza,2024
2101,Alessio Cragno,Portiere,1000000.0,AC Monza,2024
2102,Semuel Pizzignacco,Portiere,800000.0,AC Monza,2024
2103,Andrea Mazza,Portiere,75000.0,AC Monza,2024
2104,Andrea Carboni,Difensore centrale,4000000.0,AC Monza,2024
2105,Pablo Marí,Difensore centrale,3500000.0,AC Monza,2024
2106,Armando Izzo,Difensore centrale,2500000.0,AC Monza,2024
2107,Luca Caldirola,Difensore centrale,1000000.0,AC Monza,2024
2108,Danilo D'Ambrosio,Difensore centrale,800000.0,AC Monza,2024
2109,Samuele Birindelli,Terzino destro,3500000.0,AC Monza,2024
2110,Pedro Pereira,Terzino destro,1800000.0,AC Monza,2024
2111,Matteo Pessina,Centrale,12000000.0,AC Monza,2024
2112,Warren Bondo,Centrale,7000000.0,AC Monza,2024
2113,Alessandro Bianco,Centrale,5000000.0,AC Monza,2024
2114,Roberto Gagliardini,Centrale,2000000.0,AC Monza,2024
2115,Stefano Sensi,Centrale,1500000.0,AC Monza,2024
2116,Mattia Valoti,Centrale,1000000.0,AC Monza,2024
2117,Jean-Daniel Akpa Akpro,Centrale,500000.0,AC Monza,2024
2118,Patrick Ciurria,Centrocampista di destra,3000000.0,AC Monza,2024
2119,Georgios Kyriakopoulos,Centrocampista di sinistra,3500000.0,AC Monza,2024
2120,Daniel Maldini,Trequartista,6000000.0,AC Monza,2024
2121,Samuele Vignato,Trequartista,3500000.0,AC Monza,2024
2122,Omari Forson,Ala destra,2000000.0,AC Monza,2024
2123,Dany Mota,Seconda punta,5000000.0,AC Monza,2024
2124,Gianluca Caprari,Seconda punta,2500000.0,AC Monza,2024
2125,Andrea Petagna,Punta centrale,2000000.0,AC Monza,2024
2126,Milan Djuric,Punta centrale,1500000.0,AC Monza,2024
2127,Mirko Maric,Punta centrale,700000.0,AC Monza,2024
2128,Davide Diaw,Punta centrale,600000.0,AC Monza,2024
2129,Devis Vásquez,Portiere,4000000.0,Empoli FC,2024
2130,Jacopo Seghetti,Portiere,1000000.0,Empoli FC,2024
2131,Samuele Perisan,Portiere,500000.0,Empoli FC,2024
2132,Federico Brancolini,Portiere,200000.0,Empoli FC,2024
2133,Saba Goglichidze,Difensore centrale,8000000.0,Empoli FC,2024
2134,Mattia Viti,Difensore centrale,6500000.0,Empoli FC,2024
2135,Ardian Ismajli,Difensore centrale,6000000.0,Empoli FC,2024
2136,Saba Sazonov,Difensore centrale,2500000.0,Empoli FC,2024
2137,Luca Marianucci,Difensore centrale,800000.0,Empoli FC,2024
2138,Giuseppe Pezzella,Terzino sinistro,2500000.0,Empoli FC,2024
2139,Liberato Cacace,Terzino sinistro,2000000.0,Empoli FC,2024
2140,Tyronne Ebuehi,Terzino destro,1500000.0,Empoli FC,2024
2141,Junior Sambia,Terzino destro,1400000.0,Empoli FC,2024
2142,Mattia De Sciglio,Terzino destro,1000000.0,Empoli FC,2024
2143,Alberto Grassi,Mediano,1800000.0,Empoli FC,2024
2144,Jacopo Fazzini,Centrale,8000000.0,Empoli FC,2024
2145,Youssef Maleh,Centrale,4000000.0,Empoli FC,2024
2146,Szymon Żurkowski,Centrale,2500000.0,Empoli FC,2024
2147,Liam Henderson,Centrale,1400000.0,Empoli FC,2024
2148,Luca Belardinelli,Centrale,800000.0,Empoli FC,2024
2149,Nicolas Haas,Centrale,700000.0,Empoli FC,2024
2150,Tino Anjorin,Trequartista,2500000.0,Empoli FC,2024
2151,Emmanuel Gyasi,Ala sinistra,2000000.0,Empoli FC,2024
2152,Emmanuel Ekong,Ala sinistra,500000.0,Empoli FC,2024
2153,Ola Solbakken,Ala destra,2500000.0,Empoli FC,2024
2154,Sebastiano Esposito,Seconda punta,7000000.0,Empoli FC,2024
2155,Lorenzo Colombo,Punta centrale,6000000.0,Empoli FC,2024
2156,Pietro Pellegri,Punta centrale,3000000.0,Empoli FC,2024
2157,Simone Scuffet,Portiere,2000000.0,Cagliari Calcio,2024
2158,Alen Sherri,Portiere,1000000.0,Cagliari Calcio,2024
2159,Giuseppe Ciocci,Portiere,100000.0,Cagliari Calcio,2024
2160,Sebastiano Luperto,Difensore centrale,3500000.0,Cagliari Calcio,2024
2161,Yerry Mina,Difensore centrale,3000000.0,Cagliari Calcio,2024
2162,Adam Obert,Difensore centrale,3000000.0,Cagliari Calcio,2024
2163,Mateusz Wieteska,Difensore centrale,2200000.0,Cagliari Calcio,2024
2164,José Luis Palomino,Difensore centrale,700000.0,Cagliari Calcio,2024
2165,Tommaso Augello,Terzino sinistro,1800000.0,Cagliari Calcio,2024
2166,Paulo Azzi,Terzino sinistro,1000000.0,Cagliari Calcio,2024
2167,Gabriele Zappa,Terzino destro,3500000.0,Cagliari Calcio,2024
2168,Matteo Prati,Mediano,9000000.0,Cagliari Calcio,2024
2169,Răzvan Marin,Mediano,4000000.0,Cagliari Calcio,2024
2170,Antoine Makoumbou,Mediano,4000000.0,Cagliari Calcio,2024
2171,Alessandro Deiola,Centrale,1600000.0,Cagliari Calcio,2024
2172,Michel Adopo,Centrale,1500000.0,Cagliari Calcio,2024
2173,Marko Rog,Centrale,1300000.0,Cagliari Calcio,2024
2174,Nicolas Viola,Centrale,800000.0,Cagliari Calcio,2024
2175,Nadir Zortea,Centrocampista di destra,3000000.0,Cagliari Calcio,2024
2176,Jakub Jankto,Centrocampista di sinistra,1000000.0,Cagliari Calcio,2024
2177,Gianluca Gaetano,Trequartista,5000000.0,Cagliari Calcio,2024
2178,Mattia Felici,Ala sinistra,1500000.0,Cagliari Calcio,2024
2179,Zito Luvumbo,Punta centrale,7000000.0,Cagliari Calcio,2024
2180,Roberto Piccoli,Punta centrale,6000000.0,Cagliari Calcio,2024
2181,Gianluca Lapadula,Punta centrale,1000000.0,Cagliari Calcio,2024
2182,Kingstone Mutandwa,Punta centrale,1000000.0,Cagliari Calcio,2024
2183,Leonardo Pavoletti,Punta centrale,700000.0,Cagliari Calcio,2024
2184,Filip Stankovic,Portiere,4500000.0,Venezia FC,2024
2185,Jesse Joronen,Portiere,1000000.0,Venezia FC,2024
2186,Filippo Neri,Portiere,200000.0,Venezia FC,2024
2187,Matteo Grandi,Portiere,150000.0,Venezia FC,2024
2188,Jay Idzes,Difensore centrale,3000000.0,Venezia FC,2024
2189,Michael Svoboda,Difensore centrale,3000000.0,Venezia FC,2024
2190,Joël Schingtienne,Difensore centrale,2000000.0,Venezia FC,2024
2191,Giorgio Altare,Difensore centrale,1800000.0,Venezia FC,2024
2192,Marin Šverko,Difensore centrale,1200000.0,Venezia FC,2024
2193,Francesco Zampano,Terzino sinistro,1100000.0,Venezia FC,2024
2194,Ridgeciano Haps,Terzino sinistro,1000000.0,Venezia FC,2024
2195,Franco Carboni,Terzino sinistro,900000.0,Venezia FC,2024
2196,Antonio Candela,Terzino destro,2300000.0,Venezia FC,2024
2197,Richie Sagrado,Terzino destro,2000000.0,Venezia FC,2024
2198,Gianluca Busio,Centrale,6500000.0,Venezia FC,2024
2199,Hans Nicolussi Caviglia,Centrale,6000000.0,Venezia FC,2024
2200,Mikael Egill Ellertsson,Centrale,2800000.0,Venezia FC,2024
2201,Alfred Duncan,Centrale,2500000.0,Venezia FC,2024
2202,Magnus Kofod Andersen,Centrale,1200000.0,Venezia FC,2024
2203,Issa Doumbia,Centrale,1000000.0,Venezia FC,2024
2204,Domen Crnigoj,Centrale,900000.0,Venezia FC,2024
2205,Gaetano Oristanio,Trequartista,6500000.0,Venezia FC,2024
2206,John Yeboah,Trequartista,2500000.0,Venezia FC,2024
2207,Saad El Haddad,Trequartista,250000.0,Venezia FC,2024
2208,Bjarki Bjarkason,Ala sinistra,800000.0,Venezia FC,2024
2209,Joel Pohjanpalo,Punta centrale,5000000.0,Venezia FC,2024
2210,Antonio Raimondo,Punta centrale,4500000.0,Venezia FC,2024
2211,Christian Gytkjaer,Punta centrale,700000.0,Venezia FC,2024
2212,Hilmir Rafn Mikaelsson,Punta centrale,600000.0,Venezia FC,2024
