,anno,giornata,Home Team,Away Team,scorer,details
2247,2023,7,US Lecce,SSC Napoli,Matteo Politano,"Matteo Politano, Rigore, 3° gol stagionaleAssist:Gianluca Gaetano, Rigore: fallo ai danni di"
2248,2023,8,SSC Napoli,ACF Fiorentina,Josip Brekalo,"Josip Brekalo, Sinistro, 1° gol stagionaleAssist: Senza assist"
2249,2023,8,SSC Napoli,ACF Fiorentina,Victor Osimhen,"Victor Osimhen, Rigore, 6° gol stagionaleAssist:Victor Osimhen, Rigore: fallo ai danni di"
2250,2023,8,SSC Napoli,ACF Fiorentina,Giacomo Bonaventura,"Giacomo Bonaventura, Destro, 4° gol stagionaleAssist: Senza assist"
2251,2023,8,SSC Napoli,ACF Fiorentina,Nico González,"Nico González, Destro, 5° gol stagionaleAssist:Fabiano Parisi, Cross, 1° assist stagionale"
2252,2023,9,Hellas Verona FC,SSC Napoli,Matteo Politano,"Matteo Politano, Sinistro, 4° gol stagionaleAssist:Giacomo Raspadori, Cross, 2° assist stagionale"
2253,2023,9,Hellas Verona FC,SSC Napoli,Khvicha Kvaratskhelia,"Khvicha Kvaratskhelia, Azione in contropiede, 2° gol stagionaleAssist:Matteo Politano, Passaggio, 3° assist stagionale"
2254,2023,9,Hellas Verona FC,SSC Napoli,Khvicha Kvaratskhelia,"Khvicha Kvaratskhelia, Azione in contropiede, 3° gol stagionaleAssist:Matteo Politano, Passaggio, 4° assist stagionale"
2255,2023,9,Hellas Verona FC,SSC Napoli,Darko Lazović,"Darko Lazović, Sinistro, 1° gol stagionaleAssist: Senza assist"
2256,2023,10,SSC Napoli,AC Milan,Olivier Giroud,"Olivier Giroud, Colpo di testa, 5° gol stagionaleAssist:Christian Pulisic, Cross, 2° assist stagionale"
2257,2023,10,SSC Napoli,AC Milan,Olivier Giroud,"Olivier Giroud, Colpo di testa, 6° gol stagionaleAssist:Davide Calabria, Cross, 2° assist stagionale"
2258,2023,10,SSC Napoli,AC Milan,Matteo Politano,"Matteo Politano, Sinistro, 5° gol stagionaleAssist:Giovanni Di Lorenzo, Passaggio, 3° assist stagionale"
2259,2023,10,SSC Napoli,AC Milan,Giacomo Raspadori,"Giacomo Raspadori, Punizione, 2° gol stagionaleAssist: Senza assist"
2260,2023,11,US Salernitana 1919,SSC Napoli,Giacomo Raspadori,"Giacomo Raspadori, Destro, 3° gol stagionaleAssist:Stanislav Lobotka, Passaggio, 1° assist stagionale"
2261,2023,11,US Salernitana 1919,SSC Napoli,Eljif Elmas,"Eljif Elmas, Azione in contropiede, 1° gol stagionaleAssist:Mathías Olivera, 1° assist stagionale"
2262,2023,12,SSC Napoli,Empoli FC,Viktor Kovalenko,"Viktor Kovalenko, Destro, 1° gol stagionaleAssist:Tyronne Ebuehi, Passaggio, 1° assist stagionale"
2263,2023,13,Atalanta BC,SSC Napoli,Khvicha Kvaratskhelia,"Khvicha Kvaratskhelia, Colpo di testa, 4° gol stagionaleAssist:Giovanni Di Lorenzo, Cross, 4° assist stagionale"
2264,2023,13,Atalanta BC,SSC Napoli,Ademola Lookman,"Ademola Lookman, Colpo di testa, 4° gol stagionaleAssist:Hans Hateboer, Cross, 1° assist stagionale"
2265,2023,13,Atalanta BC,SSC Napoli,Eljif Elmas,"Eljif Elmas, Destro, 2° gol stagionaleAssist:Victor Osimhen, Passaggio, 1° assist stagionale"
2266,2023,14,SSC Napoli,FC Internazionale Milano,Hakan Çalhanoğlu,"Hakan Çalhanoğlu, Destro, 6° gol stagionaleAssist:Nicolò Barella, Passaggio, 2° assist stagionale"
2267,2023,14,SSC Napoli,FC Internazionale Milano,Nicolò Barella,"Nicolò Barella, Sinistro, 1° gol stagionaleAssist:Lautaro Martínez, Cross, 3° assist stagionale"
2268,2023,14,SSC Napoli,FC Internazionale Milano,Marcus Thuram,"Marcus Thuram, Destro, 5° gol stagionaleAssist:Juan Cuadrado, Cross, 2° assist stagionale"
2269,2023,15,Juventus FC,SSC Napoli,Federico Gatti,"Federico Gatti, Colpo di testa, 3° gol stagionaleAssist:Andrea Cambiaso, Cross, 2° assist stagionale"
2270,2023,16,SSC Napoli,Cagliari Calcio,Victor Osimhen,"Victor Osimhen, Colpo di testa, 7° gol stagionaleAssist:Mário Rui, Cross, 1° assist stagionale"
2271,2023,16,SSC Napoli,Cagliari Calcio,Leonardo Pavoletti,"Leonardo Pavoletti, Destro, 4° gol stagionaleAssist:Zito Luvumbo, Passaggio, 2° assist stagionale"
2272,2023,16,SSC Napoli,Cagliari Calcio,Khvicha Kvaratskhelia,"Khvicha Kvaratskhelia, Destro, 5° gol stagionaleAssist:Victor Osimhen, Passaggio, 2° assist stagionale"
2273,2023,17,AS Roma,SSC Napoli,Lorenzo Pellegrini,"Lorenzo Pellegrini, Destro, 2° gol stagionaleAssist:Stephan El Shaarawy, 1° assist stagionale"
2274,2023,17,AS Roma,SSC Napoli,Romelu Lukaku,"Romelu Lukaku, Azione in contropiede, 8° gol stagionaleAssist:Evan Ndicka, 1° assist stagionale"
2275,2023,18,SSC Napoli,AC Monza,NAN,NAN
2276,2023,19,Torino FC,SSC Napoli,Antonio Sanabria,"Antonio Sanabria, Sinistro, 3° gol stagionaleAssist:Duván Zapata, Tiro in porta, 2° assist stagionale"
2277,2023,19,Torino FC,SSC Napoli,Nikola Vlašić,"Nikola Vlašić, Destro, 2° gol stagionaleAssist:Duván Zapata, Passaggio, 3° assist stagionale"
2278,2023,19,Torino FC,SSC Napoli,Alessandro Buongiorno,"Alessandro Buongiorno, Colpo di testa, 3° gol stagionaleAssist:Valentino Lazaro, Corner, 1° assist stagionale"
2279,2023,20,SSC Napoli,US Salernitana 1919,Antonio Candreva,"Antonio Candreva, Tiro dalla distanza, 5° gol stagionaleAssist:Domagoj Bradarić, Passaggio, 2° assist stagionale"
2280,2023,20,SSC Napoli,US Salernitana 1919,Matteo Politano,"Matteo Politano, Rigore, 6° gol stagionaleAssist:Giovanni Simeone, Rigore: fallo ai danni di"
2281,2023,20,SSC Napoli,US Salernitana 1919,Amir Rrahmani,"Amir Rrahmani, Destro, 1° gol stagionaleAssist: Senza assist"
2282,2023,21,US Sassuolo Calcio,SSC Napoli,Uroš Račić,"Uroš Račić, Tiro dalla distanza, 1° gol stagionaleAssist: Senza assist"
2283,2023,21,US Sassuolo Calcio,SSC Napoli,Amir Rrahmani,"Amir Rrahmani, Destro, 2° gol stagionaleAssist:Frank Anguissa, Passaggio, 1° assist stagionale"
2284,2023,21,US Sassuolo Calcio,SSC Napoli,Victor Osimhen,"Victor Osimhen, Destro, 9° gol stagionaleAssist:Matteo Politano, Passaggio, 5° assist stagionale"
2285,2023,21,US Sassuolo Calcio,SSC Napoli,Victor Osimhen,"Victor Osimhen, Destro, 10° gol stagionaleAssist:Matteo Politano, Passaggio, 6° assist stagionale"
2286,2023,21,US Sassuolo Calcio,SSC Napoli,Victor Osimhen,"Victor Osimhen, Destro, 11° gol stagionaleAssist:Khvicha Kvaratskhelia, Passaggio, 5° assist stagionale"
2287,2023,21,US Sassuolo Calcio,SSC Napoli,Khvicha Kvaratskhelia,"Khvicha Kvaratskhelia, Azione in contropiede, 7° gol stagionaleAssist:Victor Osimhen, Passaggio, 3° assist stagionale"
2288,2023,21,US Sassuolo Calcio,SSC Napoli,Khvicha Kvaratskhelia,"Khvicha Kvaratskhelia, Sinistro, 8° gol stagionaleAssist: Senza assist"
2289,2023,22,SS Lazio,SSC Napoli,NAN,NAN
2290,2023,23,SSC Napoli,Hellas Verona FC,Diego Coppola,"Diego Coppola, Colpo di testa, 1° gol stagionaleAssist:Tomas Suslov, Punizione, 3° assist stagionale"
2291,2023,23,SSC Napoli,Hellas Verona FC,Paweł Dawidowicz,"Paweł Dawidowicz, AutoreteAssist:Cyril Ngonge, Tiro in porta, 3° assist stagionale"
2292,2023,23,SSC Napoli,Hellas Verona FC,Khvicha Kvaratskhelia,"Khvicha Kvaratskhelia, Tiro dalla distanza, 6° gol stagionaleAssist:Pasquale Mazzocchi, Passaggio, 2° assist stagionale"
2293,2023,24,AC Milan,SSC Napoli,Theo Hernández,"Theo Hernández, Sinistro, 4° gol stagionaleAssist:Rafael Leão, Passaggio, 8° assist stagionale"
2294,2023,25,SSC Napoli,Genoa CFC,Morten Frendrup,"Morten Frendrup, Sinistro, 1° gol stagionaleAssist: Senza assist"
2295,2023,25,SSC Napoli,Genoa CFC,Cyril Ngonge,"Cyril Ngonge, Sinistro, 7° gol stagionaleAssist:Giovanni Di Lorenzo, Passaggio, 5° assist stagionale"
2296,2023,26,Cagliari Calcio,SSC Napoli,Victor Osimhen,"Victor Osimhen, Colpo di testa, 8° gol stagionaleAssist:Giacomo Raspadori, Cross, 3° assist stagionale"
2297,2023,26,Cagliari Calcio,SSC Napoli,Zito Luvumbo,"Zito Luvumbo, Destro, 4° gol stagionaleAssist:Alberto Dossena, Passaggio, 3° assist stagionale"
2298,2023,27,SSC Napoli,Juventus FC,Khvicha Kvaratskhelia,"Khvicha Kvaratskhelia, Destro, 9° gol stagionaleAssist: Senza assist"
2299,2023,27,SSC Napoli,Juventus FC,Federico Chiesa,"Federico Chiesa, Destro, 7° gol stagionaleAssist:Carlos Alcaraz, Passaggio, 1° assist stagionale"
2300,2023,27,SSC Napoli,Juventus FC,Giacomo Raspadori,"Giacomo Raspadori, Ribatutta dopo rigore, 4° gol stagionaleAssist: Senza assist"
2301,2023,28,SSC Napoli,Torino FC,Khvicha Kvaratskhelia,"Khvicha Kvaratskhelia, Destro, 10° gol stagionaleAssist:Mário Rui, Cross, 2° assist stagionale"
2302,2023,28,SSC Napoli,Torino FC,Antonio Sanabria,"Antonio Sanabria, Destro, 4° gol stagionaleAssist: Senza assist"
2303,2023,29,FC Internazionale Milano,SSC Napoli,Matteo Darmian,"Matteo Darmian, Sinistro, 2° gol stagionaleAssist:Alessandro Bastoni, Cross, 2° assist stagionale"
2304,2023,29,FC Internazionale Milano,SSC Napoli,Juan Jesus,"Juan Jesus, Colpo di testa, 1° gol stagionaleAssist: Senza assist"
2305,2023,30,SSC Napoli,Atalanta BC,Aleksey Miranchuk,"Aleksey Miranchuk, Sinistro, 3° gol stagionaleAssist:Mario Pasalic, Passaggio, 5° assist stagionale"
2306,2023,30,SSC Napoli,Atalanta BC,Gianluca Scamacca,"Gianluca Scamacca, Destro, 7° gol stagionaleAssist:Aleksey Miranchuk, Passaggio, 5° assist stagionale"
2307,2023,30,SSC Napoli,Atalanta BC,Teun Koopmeiners,"Teun Koopmeiners, Azione in contropiede, 11° gol stagionaleAssist:Matteo Ruggeri, Passaggio, 5° assist stagionale"
2308,2023,31,AC Monza,SSC Napoli,Milan Djuric,"Milan Djuric, Colpo di testa, 6° gol stagionaleAssist:Alessio Zerbin, Cross, 1° assist stagionale"
2309,2023,31,AC Monza,SSC Napoli,Victor Osimhen,"Victor Osimhen, Colpo di testa, 12° gol stagionaleAssist:Frank Anguissa, Cross, 2° assist stagionale"
2310,2023,31,AC Monza,SSC Napoli,Matteo Politano,"Matteo Politano, Sinistro, 7° gol stagionaleAssist: Senza assist"
2311,2023,31,AC Monza,SSC Napoli,Piotr Zieliński,"Piotr Zieliński, Sinistro, 3° gol stagionaleAssist:Khvicha Kvaratskhelia, Passaggio, 6° assist stagionale"
2312,2023,31,AC Monza,SSC Napoli,Andrea Colpani,"Andrea Colpani, Sinistro, 8° gol stagionaleAssist:Samuele Birindelli, Passaggio, 2° assist stagionale"
2313,2023,31,AC Monza,SSC Napoli,Giacomo Raspadori,"Giacomo Raspadori, Sinistro, 5° gol stagionaleAssist: Senza assist"
2314,2023,32,SSC Napoli,Frosinone Calcio,Matteo Politano,"Matteo Politano, Sinistro, 8° gol stagionaleAssist:Giovanni Di Lorenzo, Passaggio, 6° assist stagionale"
2315,2023,32,SSC Napoli,Frosinone Calcio,Walid Cheddira,"Walid Cheddira, Destro, 5° gol stagionaleAssist:Matías Soulé, 3° assist stagionale"
2316,2023,32,SSC Napoli,Frosinone Calcio,Victor Osimhen,"Victor Osimhen, Tap-in, 13° gol stagionaleAssist:Khvicha Kvaratskhelia, Tiro in porta, 7° assist stagionale"
2317,2023,32,SSC Napoli,Frosinone Calcio,Walid Cheddira,"Walid Cheddira, Colpo di testa, 6° gol stagionaleAssist:Nadir Zortea, Cross, 5° assist stagionale"
2318,2023,33,Empoli FC,SSC Napoli,Alberto Cerri,"Alberto Cerri, Colpo di testa, 1° gol stagionaleAssist:Emmanuel Gyasi, Cross, 2° assist stagionale"
2319,2023,34,SSC Napoli,AS Roma,Paulo Dybala,"Paulo Dybala, Rigore, 13° gol stagionaleAssist:Sardar Azmoun, Rigore: fallo ai danni di"
2320,2023,34,SSC Napoli,AS Roma,Mathías Olivera,"Mathías Olivera, Sinistro, 1° gol stagionaleAssist:Jens Cajuste, Passaggio, 2° assist stagionale"
2321,2023,34,SSC Napoli,AS Roma,Victor Osimhen,"Victor Osimhen, Rigore, 14° gol stagionaleAssist:Khvicha Kvaratskhelia, Rigore: fallo ai danni di"
2322,2023,34,SSC Napoli,AS Roma,Tammy Abraham,"Tammy Abraham, Colpo di testa, 1° gol stagionaleAssist:Evan Ndicka, Colpo di testa, 3° assist stagionale"
2323,2023,35,Udinese Calcio,SSC Napoli,Victor Osimhen,"Victor Osimhen, Colpo di testa, 15° gol stagionaleAssist:Matteo Politano, Cross, 7° assist stagionale"
2324,2023,35,Udinese Calcio,SSC Napoli,Isaac Success,"Isaac Success, Destro, 1° gol stagionaleAssist:Thomas Kristensen, Passaggio, 1° assist stagionale"
2325,2023,36,SSC Napoli,Bologna FC 1909,Dan Ndoye,"Dan Ndoye, Colpo di testa, 1° gol stagionaleAssist: Senza assist"
2326,2023,36,SSC Napoli,Bologna FC 1909,Stefan Posch,"Stefan Posch, Colpo di testa, 1° gol stagionaleAssist:Riccardo Calafiori, Passaggio, 5° assist stagionale"
2327,2023,37,ACF Fiorentina,SSC Napoli,Amir Rrahmani,"Amir Rrahmani, Colpo di testa, 3° gol stagionaleAssist:Matteo Politano, Corner, 8° assist stagionale"
2328,2023,37,ACF Fiorentina,SSC Napoli,Cristiano Biraghi,"Cristiano Biraghi, Punizione, 2° gol stagionaleAssist: Senza assist"
2329,2023,37,ACF Fiorentina,SSC Napoli,M'Bala Nzola,"M'Bala Nzola, Destro, 3° gol stagionaleAssist: Senza assist"
2330,2023,37,ACF Fiorentina,SSC Napoli,Khvicha Kvaratskhelia,"Khvicha Kvaratskhelia, Punizione, 11° gol stagionaleAssist: Senza assist"
2331,2023,38,SSC Napoli,US Lecce,NAN,NAN
2332,2023,1,Udinese Calcio,Juventus FC,Federico Chiesa,"Federico Chiesa, Destro, 1° gol stagionaleAssist:Dušan Vlahović, 1° assist stagionale"
2333,2023,1,Udinese Calcio,Juventus FC,Dušan Vlahović,"Dušan Vlahović, Rigore, 1° gol stagionaleAssist: Rigore: mani diFesty Ebosele"
2334,2023,1,Udinese Calcio,Juventus FC,Adrien Rabiot,"Adrien Rabiot, Colpo di testa, 1° gol stagionaleAssist:Andrea Cambiaso, Cross, 1° assist stagionale"
2335,2023,2,Juventus FC,Bologna FC 1909,Lewis Ferguson,"Lewis Ferguson, Destro, 1° gol stagionaleAssist:Joshua Zirkzee, Passaggio, 1° assist stagionale"
2336,2023,2,Juventus FC,Bologna FC 1909,Dušan Vlahović,"Dušan Vlahović, Colpo di testa, 2° gol stagionaleAssist:Samuel Iling-Junior, Cross, 1° assist stagionale"
2337,2023,3,Empoli FC,Juventus FC,Danilo,"Danilo, Destro, 1° gol stagionaleAssist: Senza assist"
2338,2023,3,Empoli FC,Juventus FC,Federico Chiesa,"Federico Chiesa, Sinistro, 2° gol stagionaleAssist:Arkadiusz Milik, Passaggio, 1° assist stagionale"
2339,2023,4,Juventus FC,SS Lazio,Dušan Vlahović,"Dušan Vlahović, Destro, 3° gol stagionaleAssist:Manuel Locatelli, Cross, 1° assist stagionale"
2340,2023,4,Juventus FC,SS Lazio,Federico Chiesa,"Federico Chiesa, Sinistro, 3° gol stagionaleAssist:Adrien Rabiot, Passaggio, 1° assist stagionale"
2341,2023,4,Juventus FC,SS Lazio,Luis Alberto,"Luis Alberto, Destro, 2° gol stagionaleAssist:Daichi Kamada, 1° assist stagionale"
2342,2023,4,Juventus FC,SS Lazio,Dušan Vlahović,"Dušan Vlahović, Destro, 4° gol stagionaleAssist:Weston McKennie, Passaggio, 1° assist stagionale"
2343,2023,5,US Sassuolo Calcio,Juventus FC,Armand Laurienté,"Armand Laurienté, Destro, 1° gol stagionaleAssist: Senza assist"
2344,2023,5,US Sassuolo Calcio,Juventus FC,Matías Viña,"Matías Viña, AutoreteAssist:Federico Chiesa, Cross, 1° assist stagionale"
2345,2023,5,US Sassuolo Calcio,Juventus FC,Domenico Berardi,"Domenico Berardi, Sinistro, 3° gol stagionaleAssist:Matheus Henrique, Passaggio, 1° assist stagionale"
2346,2023,5,US Sassuolo Calcio,Juventus FC,Federico Chiesa,"Federico Chiesa, Destro, 4° gol stagionaleAssist:Nicolò Fagioli, Passaggio, 1° assist stagionale"
2347,2023,5,US Sassuolo Calcio,Juventus FC,Andrea Pinamonti,"Andrea Pinamonti, Colpo di testa, 4° gol stagionaleAssist: Senza assist"
2348,2023,5,US Sassuolo Calcio,Juventus FC,Federico Gatti,"Federico Gatti, Autorete"
2349,2023,6,Juventus FC,US Lecce,Arkadiusz Milik,"Arkadiusz Milik, Sinistro, 1° gol stagionaleAssist:Adrien Rabiot, Passaggio, 2° assist stagionale"
2350,2023,7,Atalanta BC,Juventus FC,NAN,NAN
2351,2023,8,Juventus FC,Torino FC,Federico Gatti,"Federico Gatti, Destro, 1° gol stagionaleAssist: Senza assist"
2352,2023,8,Juventus FC,Torino FC,Arkadiusz Milik,"Arkadiusz Milik, Colpo di testa, 2° gol stagionaleAssist:Filip Kostić, Corner, 1° assist stagionale"
2353,2023,9,AC Milan,Juventus FC,Manuel Locatelli,"Manuel Locatelli, Tiro deviato, 1° gol stagionaleAssist:Timothy Weah, Passaggio, 1° assist stagionale"
2354,2023,10,Juventus FC,Hellas Verona FC,Andrea Cambiaso,"Andrea Cambiaso, Tap-in, 1° gol stagionaleAssist: Senza assist"
2355,2023,11,ACF Fiorentina,Juventus FC,Fabio Miretti,"Fabio Miretti, Destro, 1° gol stagionaleAssist:Filip Kostić, Cross, 2° assist stagionale"
2356,2023,12,Juventus FC,Cagliari Calcio,Bremer,"Bremer, Colpo di testa, 1° gol stagionaleAssist:Filip Kostić, Cross, 3° assist stagionale"
2357,2023,12,Juventus FC,Cagliari Calcio,Daniele Rugani,"Daniele Rugani, Tap-in, 1° gol stagionaleAssist: Senza assist"
2358,2023,12,Juventus FC,Cagliari Calcio,Alberto Dossena,"Alberto Dossena, Colpo di testa, 1° gol stagionaleAssist:Jakub Jankto, Corner, 2° assist stagionale"
2359,2023,13,Juventus FC,FC Internazionale Milano,Dušan Vlahović,"Dušan Vlahović, Destro, 5° gol stagionaleAssist:Federico Chiesa, Passaggio, 2° assist stagionale"
2360,2023,13,Juventus FC,FC Internazionale Milano,Lautaro Martínez,"Lautaro Martínez, Destro, 13° gol stagionaleAssist:Marcus Thuram, Cross, 9° assist stagionale"
2361,2023,14,AC Monza,Juventus FC,Adrien Rabiot,"Adrien Rabiot, Colpo di testa, 2° gol stagionaleAssist:Hans Nicolussi Caviglia, Corner, 1° assist stagionale"
2362,2023,14,AC Monza,Juventus FC,Valentín Carboni,"Valentín Carboni, Sinistro, 1° gol stagionaleAssist:Pedro Pereira, Passaggio, 1° assist stagionale"
2363,2023,14,AC Monza,Juventus FC,Federico Gatti,"Federico Gatti, Destro, 2° gol stagionaleAssist:Adrien Rabiot, Passaggio, 3° assist stagionale"
2364,2023,15,Juventus FC,SSC Napoli,Federico Gatti,"Federico Gatti, Colpo di testa, 3° gol stagionaleAssist:Andrea Cambiaso, Cross, 2° assist stagionale"
2365,2023,16,Genoa CFC,Juventus FC,Federico Chiesa,"Federico Chiesa, Rigore, 5° gol stagionaleAssist:Federico Chiesa, Rigore: fallo ai danni di"
2366,2023,16,Genoa CFC,Juventus FC,Albert Gudmundsson,"Albert Gudmundsson, Sinistro, 6° gol stagionaleAssist:Caleb Ekuban, Passaggio, 1° assist stagionale"
2367,2023,17,Frosinone Calcio,Juventus FC,Kenan Yıldız,"Kenan Yıldız, Destro, 1° gol stagionaleAssist:Filip Kostić, 4° assist stagionale"
2368,2023,17,Frosinone Calcio,Juventus FC,Jaime Báez,"Jaime Báez, Destro, 1° gol stagionaleAssist:Ilario Monterisi, 2° assist stagionale"
2369,2023,17,Frosinone Calcio,Juventus FC,Dušan Vlahović,"Dušan Vlahović, Colpo di testa, 6° gol stagionaleAssist:Weston McKennie, 2° assist stagionale"
2370,2023,18,Juventus FC,AS Roma,Adrien Rabiot,"Adrien Rabiot, Sinistro, 3° gol stagionaleAssist:Dušan Vlahović, Passaggio, 2° assist stagionale"
2371,2023,19,US Salernitana 1919,Juventus FC,Giulio Maggiore,"Giulio Maggiore, Sinistro, 1° gol stagionaleAssist:Loum Tchaouna, Passaggio, 2° assist stagionale"
2372,2023,19,US Salernitana 1919,Juventus FC,Samuel Iling-Junior,"Samuel Iling-Junior, Sinistro, 1° gol stagionaleAssist: Senza assist"
2373,2023,19,US Salernitana 1919,Juventus FC,Dušan Vlahović,"Dušan Vlahović, Colpo di testa, 7° gol stagionaleAssist:Danilo, Cross, 1° assist stagionale"
2374,2023,20,Juventus FC,US Sassuolo Calcio,Dušan Vlahović,"Dušan Vlahović, Sinistro, 8° gol stagionaleAssist:Fabio Miretti, Passaggio, 1° assist stagionale"
2375,2023,20,Juventus FC,US Sassuolo Calcio,Dušan Vlahović,"Dušan Vlahović, Punizione, 9° gol stagionaleAssist: Senza assist"
2376,2023,20,Juventus FC,US Sassuolo Calcio,Federico Chiesa,"Federico Chiesa, Destro, 6° gol stagionaleAssist:Manuel Locatelli, Passaggio, 2° assist stagionale"
2377,2023,21,US Lecce,Juventus FC,Dušan Vlahović,"Dušan Vlahović, Azione in contropiede, 10° gol stagionaleAssist:Andrea Cambiaso, Passaggio, 3° assist stagionale"
2378,2023,21,US Lecce,Juventus FC,Dušan Vlahović,"Dušan Vlahović, Destro, 11° gol stagionaleAssist:Weston McKennie, 3° assist stagionale"
2379,2023,21,US Lecce,Juventus FC,Bremer,"Bremer, Colpo di testa, 2° gol stagionaleAssist:Samuel Iling-Junior, Cross, 2° assist stagionale"
2380,2023,22,Juventus FC,Empoli FC,Dušan Vlahović,"Dušan Vlahović, Sinistro, 12° gol stagionaleAssist: Senza assist"
2381,2023,22,Juventus FC,Empoli FC,Tommaso Baldanzi,"Tommaso Baldanzi, Destro, 2° gol stagionaleAssist:Sebastiano Luperto, Passaggio, 1° assist stagionale"
2382,2023,23,FC Internazionale Milano,Juventus FC,Federico Gatti,"Federico Gatti, AutoreteAssist:Nicolò Barella, Cross, 5° assist stagionale"
2383,2023,24,Juventus FC,Udinese Calcio,Lautaro Giannetti,"Lautaro Giannetti, Sinistro, 1° gol stagionaleAssist: Senza assist"
2384,2023,25,Hellas Verona FC,Juventus FC,Michael Folorunsho,"Michael Folorunsho, Sinistro, 3° gol stagionaleAssist: Senza assist"
2385,2023,25,Hellas Verona FC,Juventus FC,Dušan Vlahović,"Dušan Vlahović, Rigore, 13° gol stagionaleAssist: Rigore: mani diJackson Tchatchoua"
2386,2023,25,Hellas Verona FC,Juventus FC,Tijjani Noslin,"Tijjani Noslin, Destro, 1° gol stagionaleAssist:Michael Folorunsho, 1° assist stagionale"
2387,2023,25,Hellas Verona FC,Juventus FC,Adrien Rabiot,"Adrien Rabiot, Sinistro, 4° gol stagionaleAssist:Manuel Locatelli, Passaggio, 3° assist stagionale"
