,anno,giornata,Home Team,Away Team,scorer,numero_goal_partita,team_goal,goal,goal_home,goal_away,assist
1319,2022,5,US Salernitana 1919,Empoli FC,Martín Satriano,1.0,away,0:1,0.0,1.0,Liam Henderson
1320,2022,5,US Salernitana 1919,Empoli FC,Pasquale Mazzocchi,2.0,home,1:1,1.0,1.0,Senza assist
1321,2022,5,US Salernitana 1919,Empoli FC,Boulaye Dia,3.0,home,2:1,2.0,1.0,Tonny Vilhena
1322,2022,5,US Salernitana 1919,Empoli FC,Sam Lammers,4.0,away,2:2,2.0,2.0,Senza assist
1343,2022,15,Empoli FC,US Cremonese,Nicolò Cambiaghi,1.0,home,1:0,1.0,0.0,Senza assist
1344,2022,15,Empoli FC,US Cremonese,Fabiano Parisi,2.0,home,2:0,2.0,0.0,Senza assist
1351,2022,18,Empoli FC,UC Sampdoria,Tyronne Ebuehi,1.0,home,1:0,1.0,0.0,Răzvan Marin
1359,2022,22,Empoli FC,Spezia Calcio,Daniele Verde,1.0,away,0:1,0.0,1.0,Rigore: mani diFabiano Parisi
1360,2022,22,Empoli FC,Spezia Calcio,Daniele Verde,2.0,away,0:2,0.0,2.0,Senza assist
1361,2022,22,Empoli FC,Spezia Calcio,Nicolò Cambiaghi,3.0,home,1:2,1.0,2.0,Senza assist
1362,2022,22,Empoli FC,Spezia Calcio,Emanuel Vignato,4.0,home,2:2,2.0,2.0,Senza assist
1374,2022,28,Empoli FC,US Lecce,Francesco Caputo,1.0,home,1:0,1.0,0.0,Fabiano Parisi
1376,2022,30,US Cremonese,Empoli FC,Cyriel Dessers,1.0,home,1:0,1.0,0.0,Leonardo Sernicola
1387,2022,34,Empoli FC,US Salernitana 1919,Nicolò Cambiaghi,1.0,home,1:0,1.0,0.0,Tyronne Ebuehi
1388,2022,34,Empoli FC,US Salernitana 1919,Francesco Caputo,2.0,home,2:0,2.0,0.0,Tyronne Ebuehi
1389,2022,34,Empoli FC,US Salernitana 1919,Krzysztof Piatek,3.0,away,2:1,2.0,1.0,Senza assist
1390,2022,35,UC Sampdoria,Empoli FC,Alessandro Zanoli,1.0,home,1:0,1.0,0.0,Fabio Quagliarella
1391,2022,35,UC Sampdoria,Empoli FC,Roberto Piccoli,2.0,away,1:1,1.0,1.0,Tyronne Ebuehi
1397,2022,37,Hellas Verona FC,Empoli FC,Adolfo Gaich,1.0,home,1:0,1.0,0.0,Senza assist
1398,2022,37,Hellas Verona FC,Empoli FC,Giangiacomo Magnani,2.0,away,1:1,1.0,1.0,Petar Stojanović
1413,2022,5,Hellas Verona FC,UC Sampdoria,Francesco Caputo,1.0,away,0:1,0.0,1.0,Tomás Rincón
1414,2022,5,Hellas Verona FC,UC Sampdoria,Emil Audero,2.0,home,1:1,1.0,1.0,Thomas Henry
1415,2022,5,Hellas Verona FC,UC Sampdoria,Josh Doig,3.0,home,2:1,2.0,1.0,Senza assist
1423,2022,9,US Salernitana 1919,Hellas Verona FC,Krzysztof Piatek,1.0,home,1:0,1.0,0.0,Federico Bonazzoli
1424,2022,9,US Salernitana 1919,Hellas Verona FC,Fabio Depaoli,2.0,away,1:1,1.0,1.0,Josh Doig
1425,2022,9,US Salernitana 1919,Hellas Verona FC,Boulaye Dia,3.0,home,2:1,2.0,1.0,Erik Botheim
1439,2022,15,Hellas Verona FC,Spezia Calcio,Simone Verdi,1.0,home,1:0,1.0,0.0,Kevin Lasagna
1440,2022,15,Hellas Verona FC,Spezia Calcio,M'Bala Nzola,2.0,away,1:1,1.0,1.0,Simone Bastoni
1441,2022,15,Hellas Verona FC,Spezia Calcio,M'Bala Nzola,3.0,away,1:2,1.0,2.0,Mehdi Bourabia
1444,2022,17,Hellas Verona FC,US Cremonese,Darko Lazović,1.0,home,1:0,1.0,0.0,Yayah Kallon
1445,2022,17,Hellas Verona FC,US Cremonese,Darko Lazović,2.0,home,2:0,2.0,0.0,Josh Doig
1447,2022,19,Hellas Verona FC,US Lecce,Fabio Depaoli,1.0,home,1:0,1.0,0.0,Josh Doig
1448,2022,19,Hellas Verona FC,US Lecce,Darko Lazović,2.0,home,2:0,2.0,0.0,Ivan Ilić
1453,2022,22,Hellas Verona FC,US Salernitana 1919,Cyril Ngonge,1.0,home,1:0,1.0,0.0,Darko Lazović
1458,2022,25,Spezia Calcio,Hellas Verona FC,,,,,,,
1461,2022,27,UC Sampdoria,Hellas Verona FC,Manolo Gabbiadini,1.0,home,1:0,1.0,0.0,Bram Nuytinck
1462,2022,27,UC Sampdoria,Hellas Verona FC,Manolo Gabbiadini,2.0,home,2:0,2.0,0.0,Senza assist
1463,2022,27,UC Sampdoria,Hellas Verona FC,Davide Faraoni,3.0,away,2:1,2.0,1.0,Paweł Dawidowicz
1464,2022,27,UC Sampdoria,Hellas Verona FC,Alessandro Zanoli,4.0,home,3:1,3.0,1.0,Jesé
1473,2022,32,US Cremonese,Hellas Verona FC,David Okereke,1.0,home,1:0,1.0,0.0,Senza assist
1474,2022,32,US Cremonese,Hellas Verona FC,Simone Verdi,2.0,away,1:1,1.0,1.0,Giangiacomo Magnani
1481,2022,34,US Lecce,Hellas Verona FC,Cyril Ngonge,1.0,away,0:1,0.0,1.0,Milan Djuric
1495,2022,3,US Salernitana 1919,UC Sampdoria,Boulaye Dia,1.0,home,1:0,1.0,0.0,Federico Bonazzoli
1496,2022,3,US Salernitana 1919,UC Sampdoria,Federico Bonazzoli,2.0,home,2:0,2.0,0.0,Boulaye Dia
1497,2022,3,US Salernitana 1919,UC Sampdoria,Tonny Vilhena,3.0,home,3:0,3.0,0.0,Lassana Coulibaly
1498,2022,3,US Salernitana 1919,UC Sampdoria,Erik Botheim,4.0,home,4:0,4.0,0.0,Boulaye Dia
1509,2022,7,US Salernitana 1919,US Lecce,Assan Ceesay,1.0,away,0:1,0.0,1.0,Morten Hjulmand
1510,2022,7,US Salernitana 1919,US Lecce,Joan González,2.0,home,1:1,1.0,1.0,Antonio Candreva
1511,2022,7,US Salernitana 1919,US Lecce,Gabriel Strefezza,3.0,away,1:2,1.0,2.0,Antonino Gallo
1522,2022,11,US Salernitana 1919,Spezia Calcio,Pasquale Mazzocchi,1.0,home,1:0,1.0,0.0,Senza assist
1527,2022,13,US Salernitana 1919,US Cremonese,Krzysztof Piatek,1.0,home,1:0,1.0,0.0,Senza assist
1528,2022,13,US Salernitana 1919,US Cremonese,David Okereke,2.0,away,1:1,1.0,1.0,Frank Tsadjout
1529,2022,13,US Salernitana 1919,US Cremonese,Lassana Coulibaly,3.0,home,2:1,2.0,1.0,Antonio Candreva
1530,2022,13,US Salernitana 1919,US Cremonese,Daniel Ciofani,4.0,away,2:2,2.0,2.0,Senza assist
1554,2022,20,US Lecce,US Salernitana 1919,Boulaye Dia,1.0,away,0:1,0.0,1.0,Senza assist
1555,2022,20,US Lecce,US Salernitana 1919,Tonny Vilhena,2.0,away,0:2,0.0,2.0,Boulaye Dia
1556,2022,20,US Lecce,US Salernitana 1919,Gabriel Strefezza,3.0,home,1:2,1.0,2.0,Giuseppe Pezzella
1566,2022,25,UC Sampdoria,US Salernitana 1919,,,,,,,
1573,2022,28,Spezia Calcio,US Salernitana 1919,Mattia Caldara,1.0,away,0:1,0.0,1.0,Senza assist
1574,2022,28,Spezia Calcio,US Salernitana 1919,Eldor Shomurodov,2.0,home,1:1,1.0,1.0,Senza assist
1603,2022,38,US Cremonese,US Salernitana 1919,Cristian Buonaiuto,1.0,home,1:0,1.0,0.0,Cristian Buonaiuto
1604,2022,38,US Cremonese,US Salernitana 1919,Frank Tsadjout,2.0,home,2:0,2.0,0.0,Soualiho Meïté
1620,2022,7,Spezia Calcio,UC Sampdoria,Abdelhamid Sabiri,1.0,away,0:1,0.0,1.0,Tommaso Augello
1621,2022,7,Spezia Calcio,UC Sampdoria,Jeison Murillo,2.0,home,1:1,1.0,1.0,Emil Holm
1622,2022,7,Spezia Calcio,UC Sampdoria,M'Bala Nzola,3.0,home,2:1,2.0,1.0,Emil Holm
1629,2022,10,Spezia Calcio,US Cremonese,Cyriel Dessers,1.0,away,0:1,0.0,1.0,Luka Lochoshvili
1630,2022,10,Spezia Calcio,US Cremonese,M'Bala Nzola,2.0,home,1:1,1.0,1.0,Senza assist
1631,2022,10,Spezia Calcio,US Cremonese,Emil Holm,3.0,home,2:1,2.0,1.0,Kelvin Amian
1632,2022,10,Spezia Calcio,US Cremonese,Charles Pickel,4.0,away,2:2,2.0,2.0,Leonardo Sernicola
1649,2022,17,Spezia Calcio,US Lecce,,,,,,,
1680,2022,31,UC Sampdoria,Spezia Calcio,Bruno Amione,1.0,home,1:0,1.0,0.0,Tommaso Augello
1681,2022,31,UC Sampdoria,Spezia Calcio,Daniele Verde,2.0,away,1:1,1.0,1.0,Simone Bastoni
1689,2022,34,US Cremonese,Spezia Calcio,Daniel Ciofani,1.0,home,1:0,1.0,0.0,Senza assist
1690,2022,34,US Cremonese,Spezia Calcio,Johan Vásquez,2.0,home,2:0,2.0,0.0,Pablo Galdames
1693,2022,36,US Lecce,Spezia Calcio,,,,,,,
1715,2022,8,US Lecce,US Cremonese,Daniel Ciofani,1.0,away,0:1,0.0,1.0,David Okereke
1716,2022,8,US Lecce,US Cremonese,Gabriel Strefezza,2.0,home,1:1,1.0,1.0,Valentin Gendrey
1730,2022,15,UC Sampdoria,US Lecce,Lorenzo Colombo,1.0,away,0:1,0.0,1.0,Senza assist
1731,2022,15,UC Sampdoria,US Lecce,Lameck Banda,2.0,away,0:2,0.0,2.0,Lorenzo Colombo
1745,2022,21,US Cremonese,US Lecce,Federico Baschirotto,1.0,away,0:1,0.0,1.0,Morten Hjulmand
1746,2022,21,US Cremonese,US Lecce,Gabriel Strefezza,2.0,away,0:2,0.0,2.0,Joan González
1762,2022,30,US Lecce,UC Sampdoria,Assan Ceesay,1.0,home,1:0,1.0,0.0,Gabriel Strefezza
1763,2022,30,US Lecce,UC Sampdoria,Jesé,2.0,away,1:1,1.0,1.0,Manolo Gabbiadini
1813,2022,11,US Cremonese,UC Sampdoria,Omar Colley,1.0,away,0:1,0.0,1.0,Manolo Gabbiadini
1860,2022,29,UC Sampdoria,US Cremonese,Mehdi Léris,1.0,home,1:0,1.0,0.0,Tommaso Augello
1861,2022,29,UC Sampdoria,US Cremonese,Paolo Ghiglione,2.0,away,1:1,1.0,1.0,Giacomo Quagliata
1862,2022,29,UC Sampdoria,US Cremonese,Sam Lammers,3.0,home,2:1,2.0,1.0,Tommaso Augello
1863,2022,29,UC Sampdoria,US Cremonese,Luka Lochoshvili,4.0,away,2:2,2.0,2.0,Cyriel Dessers
1864,2022,29,UC Sampdoria,US Cremonese,Leonardo Sernicola,5.0,away,2:3,2.0,3.0,Senza assist
1988,2023,1,FC Internazionale Milano,AC Monza,Lautaro Martínez,1.0,home,1:0,1.0,0.0,Denzel Dumfries
1989,2023,1,FC Internazionale Milano,AC Monza,Lautaro Martínez,2.0,home,2:0,2.0,0.0,Marko Arnautovic
1990,2023,2,Cagliari Calcio,FC Internazionale Milano,Denzel Dumfries,1.0,away,0:1,0.0,1.0,Marcus Thuram
1991,2023,2,Cagliari Calcio,FC Internazionale Milano,Lautaro Martínez,2.0,away,0:2,0.0,2.0,Federico Dimarco
1992,2023,3,FC Internazionale Milano,ACF Fiorentina,Marcus Thuram,1.0,home,1:0,1.0,0.0,Federico Dimarco
1993,2023,3,FC Internazionale Milano,ACF Fiorentina,Lautaro Martínez,2.0,home,2:0,2.0,0.0,Marcus Thuram
1994,2023,3,FC Internazionale Milano,ACF Fiorentina,Hakan Çalhanoğlu,3.0,home,3:0,3.0,0.0,Marcus Thuram
1995,2023,3,FC Internazionale Milano,ACF Fiorentina,Lautaro Martínez,4.0,home,4:0,4.0,0.0,Juan Cuadrado
1996,2023,4,FC Internazionale Milano,AC Milan,Henrikh Mkhitaryan,1.0,home,1:0,1.0,0.0,Federico Dimarco
1997,2023,4,FC Internazionale Milano,AC Milan,Marcus Thuram,2.0,home,2:0,2.0,0.0,Denzel Dumfries
1998,2023,4,FC Internazionale Milano,AC Milan,Rafael Leão,3.0,away,2:1,2.0,1.0,Olivier Giroud
1999,2023,4,FC Internazionale Milano,AC Milan,Henrikh Mkhitaryan,4.0,home,3:1,3.0,1.0,Lautaro Martínez
2000,2023,4,FC Internazionale Milano,AC Milan,Hakan Çalhanoğlu,5.0,home,4:1,4.0,1.0,Lautaro Martínez
2001,2023,4,FC Internazionale Milano,AC Milan,Davide Frattesi,6.0,home,5:1,5.0,1.0,Henrikh Mkhitaryan
2002,2023,5,Empoli FC,FC Internazionale Milano,Federico Dimarco,1.0,away,0:1,0.0,1.0,Senza assist
2003,2023,6,FC Internazionale Milano,US Sassuolo Calcio,Denzel Dumfries,1.0,home,1:0,1.0,0.0,Marcus Thuram
2004,2023,6,FC Internazionale Milano,US Sassuolo Calcio,Nedim Bajrami,2.0,away,1:1,1.0,1.0,Domenico Berardi
2005,2023,6,FC Internazionale Milano,US Sassuolo Calcio,Domenico Berardi,3.0,away,1:2,1.0,2.0,Jeremy Toljan
2006,2023,7,US Salernitana 1919,FC Internazionale Milano,Lautaro Martínez,1.0,away,0:1,0.0,1.0,Marcus Thuram
2007,2023,7,US Salernitana 1919,FC Internazionale Milano,Lautaro Martínez,2.0,away,0:2,0.0,2.0,Nicolò Barella
2008,2023,7,US Salernitana 1919,FC Internazionale Milano,Lautaro Martínez,3.0,away,0:3,0.0,3.0,Marcus Thuram
2009,2023,7,US Salernitana 1919,FC Internazionale Milano,Lautaro Martínez,4.0,away,0:4,0.0,4.0,Carlos Augusto
2010,2023,8,FC Internazionale Milano,Bologna FC 1909,Francesco Acerbi,1.0,home,1:0,1.0,0.0,Hakan Çalhanoğlu
2011,2023,8,FC Internazionale Milano,Bologna FC 1909,Lautaro Martínez,2.0,home,2:0,2.0,0.0,Marcus Thuram
2012,2023,8,FC Internazionale Milano,Bologna FC 1909,Riccardo Orsolini,3.0,away,2:1,2.0,1.0,Lewis Ferguson
2013,2023,8,FC Internazionale Milano,Bologna FC 1909,Joshua Zirkzee,4.0,away,2:2,2.0,2.0,Lewis Ferguson
2014,2023,9,Torino FC,FC Internazionale Milano,Marcus Thuram,1.0,away,0:1,0.0,1.0,Denzel Dumfries
2015,2023,9,Torino FC,FC Internazionale Milano,Lautaro Martínez,2.0,away,0:2,0.0,2.0,Francesco Acerbi
2016,2023,9,Torino FC,FC Internazionale Milano,Hakan Çalhanoğlu,3.0,away,0:3,0.0,3.0,Henrikh Mkhitaryan
2017,2023,10,FC Internazionale Milano,AS Roma,Marcus Thuram,1.0,home,1:0,1.0,0.0,Federico Dimarco
2018,2023,11,Atalanta BC,FC Internazionale Milano,Hakan Çalhanoğlu,1.0,away,0:1,0.0,1.0,Matteo Darmian
2019,2023,11,Atalanta BC,FC Internazionale Milano,Lautaro Martínez,2.0,away,0:2,0.0,2.0,Henrikh Mkhitaryan
2020,2023,11,Atalanta BC,FC Internazionale Milano,Gianluca Scamacca,3.0,home,1:2,1.0,2.0,Ademola Lookman
2021,2023,12,FC Internazionale Milano,Frosinone Calcio,Federico Dimarco,1.0,home,1:0,1.0,0.0,Henrikh Mkhitaryan
2022,2023,12,FC Internazionale Milano,Frosinone Calcio,Hakan Çalhanoğlu,2.0,home,2:0,2.0,0.0,Marcus Thuram
2023,2023,13,Juventus FC,FC Internazionale Milano,Dušan Vlahović,1.0,home,1:0,1.0,0.0,Federico Chiesa
2024,2023,13,Juventus FC,FC Internazionale Milano,Lautaro Martínez,2.0,away,1:1,1.0,1.0,Marcus Thuram
2025,2023,14,SSC Napoli,FC Internazionale Milano,Hakan Çalhanoğlu,1.0,away,0:1,0.0,1.0,Nicolò Barella
2026,2023,14,SSC Napoli,FC Internazionale Milano,Nicolò Barella,2.0,away,0:2,0.0,2.0,Lautaro Martínez
2027,2023,14,SSC Napoli,FC Internazionale Milano,Marcus Thuram,3.0,away,0:3,0.0,3.0,Juan Cuadrado
2028,2023,15,FC Internazionale Milano,Udinese Calcio,Hakan Çalhanoğlu,1.0,home,1:0,1.0,0.0,Lautaro Martínez
2029,2023,15,FC Internazionale Milano,Udinese Calcio,Federico Dimarco,2.0,home,2:0,2.0,0.0,Hakan Çalhanoğlu
2030,2023,15,FC Internazionale Milano,Udinese Calcio,Marcus Thuram,3.0,home,3:0,3.0,0.0,Henrikh Mkhitaryan
2031,2023,15,FC Internazionale Milano,Udinese Calcio,Lautaro Martínez,4.0,home,4:0,4.0,0.0,Senza assist
2032,2023,16,SS Lazio,FC Internazionale Milano,Lautaro Martínez,1.0,away,0:1,0.0,1.0,Senza assist
2033,2023,16,SS Lazio,FC Internazionale Milano,Marcus Thuram,2.0,away,0:2,0.0,2.0,Nicolò Barella
2034,2023,17,FC Internazionale Milano,US Lecce,Yann Bisseck,1.0,home,1:0,1.0,0.0,Hakan Çalhanoğlu
2035,2023,17,FC Internazionale Milano,US Lecce,Nicolò Barella,2.0,home,2:0,2.0,0.0,Marko Arnautovic
2036,2023,18,Genoa CFC,FC Internazionale Milano,Marko Arnautovic,1.0,away,0:1,0.0,1.0,Nicolò Barella
2037,2023,18,Genoa CFC,FC Internazionale Milano,Radu Drăgușin,2.0,home,1:1,1.0,1.0,Albert Gudmundsson
2038,2023,19,FC Internazionale Milano,Hellas Verona FC,Lautaro Martínez,1.0,home,1:0,1.0,0.0,Henrikh Mkhitaryan
2039,2023,19,FC Internazionale Milano,Hellas Verona FC,Thomas Henry,2.0,away,1:1,1.0,1.0,Ondrej Duda
2040,2023,19,FC Internazionale Milano,Hellas Verona FC,Davide Frattesi,3.0,home,2:1,2.0,1.0,Senza assist
2041,2023,20,AC Monza,FC Internazionale Milano,Hakan Çalhanoğlu,1.0,away,0:1,0.0,1.0,Rigore: mani diRoberto Gagliardini
2042,2023,20,AC Monza,FC Internazionale Milano,Lautaro Martínez,2.0,away,0:2,0.0,2.0,Federico Dimarco
2043,2023,20,AC Monza,FC Internazionale Milano,Hakan Çalhanoğlu,3.0,away,0:3,0.0,3.0,Marcus Thuram
2044,2023,20,AC Monza,FC Internazionale Milano,Matteo Pessina,4.0,home,1:3,1.0,3.0,Dany Mota
2045,2023,20,AC Monza,FC Internazionale Milano,Lautaro Martínez,5.0,away,1:4,1.0,4.0,Davide Frattesi
2046,2023,20,AC Monza,FC Internazionale Milano,Marcus Thuram,6.0,away,1:5,1.0,5.0,Henrikh Mkhitaryan
2047,2023,21,FC Internazionale Milano,Atalanta BC,Matteo Darmian,1.0,home,1:0,1.0,0.0,Henrikh Mkhitaryan
2048,2023,21,FC Internazionale Milano,Atalanta BC,Lautaro Martínez,2.0,home,2:0,2.0,0.0,Benjamin Pavard
2049,2023,21,FC Internazionale Milano,Atalanta BC,Federico Dimarco,3.0,home,3:0,3.0,0.0,Senza assist
2050,2023,21,FC Internazionale Milano,Atalanta BC,Davide Frattesi,4.0,home,4:0,4.0,0.0,Alexis Sánchez
2051,2023,22,ACF Fiorentina,FC Internazionale Milano,Lautaro Martínez,1.0,away,0:1,0.0,1.0,Kristjan Asllani
2052,2023,23,FC Internazionale Milano,Juventus FC,Federico Gatti,1.0,home,1:0,1.0,0.0,Nicolò Barella
2053,2023,24,AS Roma,FC Internazionale Milano,Francesco Acerbi,1.0,away,0:1,0.0,1.0,Senza assist
2054,2023,24,AS Roma,FC Internazionale Milano,Gianluca Mancini,2.0,home,1:1,1.0,1.0,Lorenzo Pellegrini
2055,2023,24,AS Roma,FC Internazionale Milano,Stephan El Shaarawy,3.0,home,2:1,2.0,1.0,Lorenzo Pellegrini
2056,2023,24,AS Roma,FC Internazionale Milano,Marcus Thuram,4.0,away,2:2,2.0,2.0,Matteo Darmian
2057,2023,24,AS Roma,FC Internazionale Milano,Angeliño,5.0,away,2:3,2.0,3.0,Henrikh Mkhitaryan
2058,2023,24,AS Roma,FC Internazionale Milano,Alessandro Bastoni,6.0,away,2:4,2.0,4.0,Marko Arnautovic
2059,2023,25,FC Internazionale Milano,US Salernitana 1919,Marcus Thuram,1.0,home,1:0,1.0,0.0,Carlos Augusto
2060,2023,25,FC Internazionale Milano,US Salernitana 1919,Lautaro Martínez,2.0,home,2:0,2.0,0.0,Carlos Augusto
2061,2023,25,FC Internazionale Milano,US Salernitana 1919,Denzel Dumfries,3.0,home,3:0,3.0,0.0,Senza assist
2062,2023,25,FC Internazionale Milano,US Salernitana 1919,Marko Arnautovic,4.0,home,4:0,4.0,0.0,Denzel Dumfries
2063,2023,26,US Lecce,FC Internazionale Milano,Lautaro Martínez,1.0,away,0:1,0.0,1.0,Kristjan Asllani
2064,2023,26,US Lecce,FC Internazionale Milano,Davide Frattesi,2.0,away,0:2,0.0,2.0,Alexis Sánchez
2065,2023,26,US Lecce,FC Internazionale Milano,Lautaro Martínez,3.0,away,0:3,0.0,3.0,Davide Frattesi
2066,2023,26,US Lecce,FC Internazionale Milano,Stefan de Vrij,4.0,away,0:4,0.0,4.0,Federico Dimarco
2067,2023,27,FC Internazionale Milano,Genoa CFC,Kristjan Asllani,1.0,home,1:0,1.0,0.0,Alexis Sánchez
2068,2023,27,FC Internazionale Milano,Genoa CFC,Alexis Sánchez,2.0,home,2:0,2.0,0.0,Nicolò Barella
2069,2023,27,FC Internazionale Milano,Genoa CFC,Johan Vásquez,3.0,away,2:1,2.0,1.0,Senza assist
2070,2023,28,Bologna FC 1909,FC Internazionale Milano,Yann Bisseck,1.0,away,0:1,0.0,1.0,Alessandro Bastoni
2071,2023,29,FC Internazionale Milano,SSC Napoli,Matteo Darmian,1.0,home,1:0,1.0,0.0,Alessandro Bastoni
2072,2023,29,FC Internazionale Milano,SSC Napoli,Juan Jesus,2.0,away,1:1,1.0,1.0,Senza assist
2073,2023,30,FC Internazionale Milano,Empoli FC,Federico Dimarco,1.0,home,1:0,1.0,0.0,Alessandro Bastoni
2074,2023,30,FC Internazionale Milano,Empoli FC,Alexis Sánchez,2.0,home,2:0,2.0,0.0,Denzel Dumfries
2075,2023,31,Udinese Calcio,FC Internazionale Milano,Lazar Samardžić,1.0,home,1:0,1.0,0.0,Roberto Pereyra
2076,2023,31,Udinese Calcio,FC Internazionale Milano,Hakan Çalhanoğlu,2.0,away,1:1,1.0,1.0,Marcus Thuram
2077,2023,31,Udinese Calcio,FC Internazionale Milano,Davide Frattesi,3.0,away,1:2,1.0,2.0,Lautaro Martínez
2078,2023,32,FC Internazionale Milano,Cagliari Calcio,Marcus Thuram,1.0,home,1:0,1.0,0.0,Alexis Sánchez
2079,2023,32,FC Internazionale Milano,Cagliari Calcio,Eldor Shomurodov,2.0,away,1:1,1.0,1.0,Zito Luvumbo
2080,2023,32,FC Internazionale Milano,Cagliari Calcio,Hakan Çalhanoğlu,3.0,home,2:1,2.0,1.0,Rigore: mani diYerry Mina
2081,2023,32,FC Internazionale Milano,Cagliari Calcio,Nicolas Viola,4.0,away,2:2,2.0,2.0,Gianluca Lapadula
2082,2023,33,AC Milan,FC Internazionale Milano,Francesco Acerbi,1.0,away,0:1,0.0,1.0,Benjamin Pavard
2083,2023,33,AC Milan,FC Internazionale Milano,Marcus Thuram,2.0,away,0:2,0.0,2.0,Alessandro Bastoni
2084,2023,33,AC Milan,FC Internazionale Milano,Fikayo Tomori,3.0,home,1:2,1.0,2.0,Senza assist
2085,2023,34,FC Internazionale Milano,Torino FC,Hakan Çalhanoğlu,1.0,home,1:0,1.0,0.0,Henrikh Mkhitaryan
2086,2023,34,FC Internazionale Milano,Torino FC,Hakan Çalhanoğlu,2.0,home,2:0,2.0,0.0,Marcus Thuram
2087,2023,35,US Sassuolo Calcio,FC Internazionale Milano,Armand Laurienté,1.0,home,1:0,1.0,0.0,Josh Doig
2088,2023,36,Frosinone Calcio,FC Internazionale Milano,Davide Frattesi,1.0,away,0:1,0.0,1.0,Marcus Thuram
2089,2023,36,Frosinone Calcio,FC Internazionale Milano,Marko Arnautovic,2.0,away,0:2,0.0,2.0,Davide Frattesi
2090,2023,36,Frosinone Calcio,FC Internazionale Milano,Tajon Buchanan,3.0,away,0:3,0.0,3.0,Stefano Sensi
2091,2023,36,Frosinone Calcio,FC Internazionale Milano,Lautaro Martínez,4.0,away,0:4,0.0,4.0,Senza assist
2092,2023,36,Frosinone Calcio,FC Internazionale Milano,Marcus Thuram,5.0,away,0:5,0.0,5.0,Lautaro Martínez
2093,2023,37,FC Internazionale Milano,SS Lazio,Daichi Kamada,1.0,away,0:1,0.0,1.0,Nicolò Rovella
2094,2023,37,FC Internazionale Milano,SS Lazio,Denzel Dumfries,2.0,home,1:1,1.0,1.0,Alexis Sánchez
2095,2023,38,Hellas Verona FC,FC Internazionale Milano,Marko Arnautovic,1.0,away,0:1,0.0,1.0,Yann Bisseck
2096,2023,38,Hellas Verona FC,FC Internazionale Milano,Tijjani Noslin,2.0,home,1:1,1.0,1.0,Tomas Suslov
2097,2023,38,Hellas Verona FC,FC Internazionale Milano,Tomas Suslov,3.0,home,2:1,2.0,1.0,Tijjani Noslin
2098,2023,38,Hellas Verona FC,FC Internazionale Milano,Marko Arnautovic,4.0,away,2:2,2.0,2.0,Davide Frattesi
2099,2023,1,Bologna FC 1909,AC Milan,Olivier Giroud,1.0,away,0:1,0.0,1.0,Tijjani Reijnders
2100,2023,1,Bologna FC 1909,AC Milan,Christian Pulisic,2.0,away,0:2,0.0,2.0,Olivier Giroud
2101,2023,2,AC Milan,Torino FC,Christian Pulisic,1.0,home,1:0,1.0,0.0,Ruben Loftus-Cheek
2102,2023,2,AC Milan,Torino FC,Perr Schuurs,2.0,away,1:1,1.0,1.0,Samuele Ricci
2103,2023,2,AC Milan,Torino FC,Olivier Giroud,3.0,home,2:1,2.0,1.0,Rigore: mani diAlessandro Buongiorno
2104,2023,2,AC Milan,Torino FC,Theo Hernández,4.0,home,3:1,3.0,1.0,Rafael Leão
2105,2023,2,AC Milan,Torino FC,Olivier Giroud,5.0,home,4:1,4.0,1.0,Rafael Leão
2106,2023,3,AS Roma,AC Milan,Olivier Giroud,1.0,away,0:1,0.0,1.0,Ruben Loftus-Cheek
2107,2023,3,AS Roma,AC Milan,Rafael Leão,2.0,away,0:2,0.0,2.0,Davide Calabria
2108,2023,3,AS Roma,AC Milan,Leonardo Spinazzola,3.0,home,1:2,1.0,2.0,Edoardo Bove
2115,2023,5,AC Milan,Hellas Verona FC,Rafael Leão,1.0,home,1:0,1.0,0.0,Olivier Giroud
2116,2023,6,Cagliari Calcio,AC Milan,Zito Luvumbo,1.0,home,1:0,1.0,0.0,Nahitan Nández
2117,2023,6,Cagliari Calcio,AC Milan,Noah Okafor,2.0,away,1:1,1.0,1.0,Senza assist
2118,2023,6,Cagliari Calcio,AC Milan,Fikayo Tomori,3.0,away,1:2,1.0,2.0,Tijjani Reijnders
2119,2023,6,Cagliari Calcio,AC Milan,Ruben Loftus-Cheek,4.0,away,1:3,1.0,3.0,Christian Pulisic
2120,2023,7,AC Milan,SS Lazio,Christian Pulisic,1.0,home,1:0,1.0,0.0,Rafael Leão
2121,2023,7,AC Milan,SS Lazio,Noah Okafor,2.0,home,2:0,2.0,0.0,Rafael Leão
2122,2023,8,Genoa CFC,AC Milan,Christian Pulisic,1.0,away,0:1,0.0,1.0,Yunus Musah
2123,2023,9,AC Milan,Juventus FC,Manuel Locatelli,1.0,away,0:1,0.0,1.0,Timothy Weah
2124,2023,10,SSC Napoli,AC Milan,Olivier Giroud,1.0,away,0:1,0.0,1.0,Christian Pulisic
2125,2023,10,SSC Napoli,AC Milan,Olivier Giroud,2.0,away,0:2,0.0,2.0,Davide Calabria
2126,2023,10,SSC Napoli,AC Milan,Matteo Politano,3.0,home,1:2,1.0,2.0,Giovanni Di Lorenzo
2127,2023,10,SSC Napoli,AC Milan,Giacomo Raspadori,4.0,home,2:2,2.0,2.0,Senza assist
